TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,High_confidence,Source,TEFF_SPEC,LOGG_SPEC,FE_H_SPEC,teff_pre,logg_pre,feh_pre,e_teff_pre,e_logg_pre,e_feh_pre
88932,14002,127.1765006,37.85370538,0.823,15.4454517,15.216857,15.1100874,14.3722496,14.2619076,13.7348032,13.5602283,13.1124697,13.0277967,12.9138956,12.8066492,12.7858334,0.979980469,0,0,Wu,,,,4978.3994,3.4425077,-0.6321844,92.77611,0.11448732,0.11517901
88932,14832,125.9186734,37.76873459,0.843,16.9468269,16.5672054,16.5711689,16.0501766,15.9830341,15.6103678,15.4363985,15.0854683,15.0171137,14.8620663,14.8190918,14.7878084,0.914550781,0,0,New,,,,4886.9233,2.1076443,-1.9084073,98.529945,0.43750864,0.20780873
88932,17717,126.3362889,37.57793141,0.925,17.7194805,17.374958,17.1505146,16.5168724,16.3846512,15.8763514,15.6727829,15.2618523,15.1717434,15.0155325,14.9281406,14.9256344,0.920410156,0,0,New,,,,5026.5366,3.0740595,-0.47035435,127.84967,0.37164938,0.12588008
88932,18007,126.3467995,37.52005706,0.994,16.7263546,16.5453949,16.2310829,15.362174,15.1051197,14.4170446,14.2073956,13.607729,13.5020046,13.3062124,13.1956778,13.1693468,0.982910156,0,1,New,,,,4555.203,2.5306945,-0.39553627,69.85681,0.15943517,0.13502526
88932,20570,126.7270197,38.04969684,0.806,16.6292648,16.3872414,16.2176247,15.4017277,15.2321005,14.6386251,14.4374342,13.9384794,13.8415022,13.6657848,13.5833893,13.5467358,0.92578125,0,0,New,,,,4732.7017,2.5318773,-0.5042966,85.8815,0.10891062,0.091315195
88932,20744,127.1598859,38.03587088,0.969,16.5268192,16.3386002,16.1016102,15.385253,15.223567,14.6487656,14.4505663,13.9764709,13.887043,13.7254772,13.6364603,13.6121655,0.930664063,0,0,New,,,,4920.921,2.875134,-0.45278245,70.24705,0.26740578,0.07287061
88932,21216,127.2004064,38.01070228,0.789,17.6824608,17.5122299,17.2222271,16.4223995,16.1912727,15.5201502,15.2812767,14.7239399,14.6147108,14.4057188,14.2892265,14.2517395,0.935546875,0,0,New,,,,4574.8887,2.2933216,-0.6415071,91.290764,0.21371065,0.17711128
88932,22024,127.4620677,37.95796937,0.903,16.941206,16.7545395,16.5431786,15.7032795,15.50313,14.8531551,14.6362495,14.0977354,13.9964542,13.8156548,13.7093182,13.6854753,0.973144531,0,1,New,,,,4655.9976,2.509532,-0.48444948,86.593094,0.15251485,0.100529835
88932,22517,127.1481706,37.94888728,0.841,16.2951546,16.1179199,15.8724823,15.049468,14.8194189,14.1711617,13.9545918,13.4152546,13.315546,13.1400309,13.0224581,12.9954958,0.989257813,1,1,New,,,,4623.7783,2.4022458,-0.48063394,77.80343,0.19521311,0.10356862
88932,23386,126.68667,37.86649156,0.821,16.4322395,16.1984406,16.0130768,15.1045589,14.8946037,14.2270632,14.0212765,13.4393768,13.3313656,13.1316967,13.0133638,12.979804,0.989746094,0,1,Wu,,,,4519.6636,2.364117,-0.50031453,64.747505,0.22585732,0.09678914
91199,1590,153.981591,40.97488477,0.972,16.2894573,15.8832436,15.8925409,15.3603334,15.2915335,14.8287449,14.6445198,14.2535019,14.1752539,14.0108643,13.9277792,13.8905191,0.971679688,0,1,New,,,,4841.8594,1.6602238,-1.6328737,75.680595,0.3327799,0.2984091
91199,4523,154.63268,41.16219169,0.997,16.4340591,16.094595,16.1163235,15.6936855,15.6235476,15.2991743,15.1519966,14.8518763,14.7953291,14.6868868,14.6351442,14.6152096,0.907226563,0,0,New,,,,5451.323,3.147528,-1.5791615,458.50763,0.6399368,0.3845662
91199,10447,153.7874452,42.23034966,0.969,15.6496067,15.1097488,15.0784416,14.5709629,14.4228344,13.9525146,13.7407055,13.2889652,13.1913166,13.0001774,12.902566,12.8615837,0.976074219,0,1,Wu,,,,4691.96,1.499626,-1.5065317,77.236336,0.28355867,0.21019712
91199,19395,153.4626045,41.59277212,0.98,16.3855591,15.9705753,16.0145111,15.3868246,15.2729998,14.7810812,14.5908699,14.1658878,14.0906668,13.9155111,13.8501978,13.8000126,0.980957031,0,1,New,,,,4786.425,1.9278973,-1.2877588,70.62317,0.2146159,0.16725084
85835,7971,118.6310576,30.1545379,0.968,15.9701977,15.7174244,15.6145325,14.8141079,14.6790934,14.1056671,13.9194145,13.4404535,13.3389235,13.165576,13.0880938,13.0541964,0.983398438,0,1,Wu,,,,4803.414,2.8416219,-0.5809182,76.55807,0.19076799,0.07647948
85835,10439,118.9057041,30.26816916,0.953,16.0991821,15.8364496,15.71241,14.9866734,14.8541641,14.2998943,14.1190376,13.6473475,13.5600157,13.3763542,13.3009834,13.2651377,0.976074219,0,1,New,,,,4843.439,2.9594278,-0.59441394,86.58026,0.212852,0.08733901
85835,10679,118.0891428,30.28499438,0.909,16.903677,16.6553936,16.4863529,15.7335415,15.5427942,14.9606228,14.7591887,14.2728958,14.1764107,14.0028114,13.9026756,13.8806553,0.975585938,0,1,New,,,,4784.6763,2.5441623,-0.56106,96.71336,0.10911006,0.06940354
85835,10695,118.2159979,30.28342793,0.972,15.8964443,15.6598635,15.5075903,14.7974081,14.6695442,14.1158247,13.9355602,13.4858656,13.3957434,13.233983,13.1584377,13.1275482,0.970703125,1,1,Wu,,,,4909.589,3.029573,-0.5743195,76.851555,0.19984783,0.09592162
85835,13548,119.3447015,30.42743465,0.97,17.5583496,17.3129501,16.9061089,16.0859413,15.7434988,15.0082312,14.7882051,14.1649981,14.0425491,13.858057,13.7450275,13.7111063,0.979003906,0,1,New,,,,4606.7144,2.6072986,-0.086160555,71.017555,0.15455894,0.13661185
85835,18364,118.1699382,30.69061218,0.934,16.3954525,16.1034279,16.0364285,15.3252621,15.2272034,14.6449852,14.4432716,13.9802933,13.8826246,13.6933804,13.6023254,13.5701141,0.979980469,1,1,New,,,,4808.4873,2.4512484,-0.8303273,98.92747,0.17456993,0.18770947
85835,21140,118.304563,31.08785074,0.966,17.400795,17.2191048,16.8180275,16.0007954,15.7176208,15.0487146,14.84727,14.2641392,14.1547842,13.9762154,13.8730736,13.8495922,0.963867188,0,1,Wu,,,,4663.259,2.6888573,-0.19539478,77.99107,0.113097034,0.101801895
85835,22006,118.9610871,31.03000812,0.976,17.5964012,17.3427849,17.0823936,16.0934639,15.7347269,14.9523401,14.7014599,14.0275097,13.8989878,13.6398611,13.4850512,13.4468699,0.987304688,0,1,Wu,4228.8,1.4939,-0.7481,4283.949,1.5453476,-0.6490886,69.732704,0.32792488,0.14787886
85835,22616,118.34278,30.99445761,0.967,16.2427444,16.0807838,15.8777828,15.1415634,14.9804688,14.4224424,14.2245169,13.7600117,13.6764917,13.4980726,13.4194469,13.3952093,0.967285156,0,0,New,,,,4835.0825,2.6050994,-0.5123758,73.71761,0.17034812,0.101703905
85835,25978,118.8292036,30.82353475,0.988,16.7149811,16.3547802,16.312727,15.698411,15.6038198,15.1584301,14.9784765,14.6094513,14.5357151,14.3828468,14.3227921,14.2971239,0.950195313,0,0,New,,,,4945.6406,2.4258544,-1.0818943,109.551926,0.2508875,0.2296915
87810,9512,123.2051667,34.40474607,0.995,16.9418106,16.5340233,16.5711365,15.9631462,15.8599739,15.3962297,15.183733,14.7874174,14.7080307,14.5250092,14.4368935,14.4145813,0.953125,0,1,Wu,,,,4745.439,1.8772252,-1.5738984,102.77086,0.42311192,0.27972674
87810,11516,121.8831709,34.50365805,0.964,16.09865,15.9116659,15.7292986,14.9140797,14.7585182,14.1709061,13.9887466,13.4798307,13.3912926,13.2280073,13.1400509,13.1155205,0.982910156,0,1,New,,,,4757.28,2.9695911,-0.4717469,94.30238,0.14609902,0.09351448
87810,12575,122.1845609,34.55977402,0.948,17.5607071,17.4047012,17.1699238,16.197876,15.9241562,15.1738529,14.9378624,14.324276,14.2179642,13.9968843,13.8648262,13.8368044,0.981445313,0,1,Wu,4465.1,2.0528,-0.52345,4409.083,1.7293189,-0.6592992,87.956604,0.19990031,0.15091518
87810,14902,122.539648,34.67996024,0.918,17.2230911,16.8359947,16.8275299,16.1810875,16.0956993,15.5793724,15.3763504,14.9338474,14.852149,14.6768007,14.5791035,14.5616989,0.942871094,0,0,New,4676.3,1.7071,-1.4473,4729.066,1.537183,-1.7128487,123.703606,0.34850195,0.29167518
87810,16068,123.2581193,34.73503404,0.827,16.0180492,15.6778469,15.6088181,14.9140215,14.8068686,14.2871227,14.0850773,13.6281967,13.5540047,13.3815727,13.2945223,13.2655783,0.984863281,0,1,New,,,,4837.0864,2.3736784,-1.0594522,87.7044,0.31250924,0.23026492
87810,16269,123.3527028,34.74536574,0.963,16.6583862,16.4074345,16.2458229,15.4716368,15.3030968,14.7078323,14.4829817,14.0085707,13.9197979,13.7619543,13.6712761,13.6436148,0.955566406,0,1,Anders,4948.2,2.6013,-0.30857,4934.458,2.560363,-0.40231627,44.143536,0.09017363,0.110097595
87810,17627,123.1133898,34.90511354,0.948,16.9266644,16.5031548,16.50387,15.8267822,15.7159538,15.1929893,14.9669218,14.5145006,14.4189997,14.2361412,14.1327667,14.1099892,0.966308594,0,1,New,,,,4655.738,1.4061028,-1.7795962,93.85344,0.39017427,0.289219
87810,18079,122.1142959,34.8807465,0.832,16.0149231,15.8223915,15.6572037,14.8722124,14.7310696,14.1634922,13.9860382,13.4927092,13.4050694,13.2503033,13.1703644,13.138339,0.979003906,0,1,Anders,4855.4,3.167,-0.43781,4867.9556,3.111949,-0.488033,87.89085,0.17575116,0.11894894
88945,2057,129.1148735,36.79020221,0.999,15.9903183,15.7713747,15.6247377,14.8426399,14.7011671,14.1387234,13.9456463,13.4702454,13.3858433,13.2298069,13.1582108,13.1236496,0.905761719,0,0,New,,,,4890.61,3.113916,-0.46975663,71.92919,0.15216194,0.112829335
87810,21251,123.2221421,35.26128604,0.844,16.555809,16.4233379,15.9650774,15.1253128,14.8186665,14.1433182,13.9491158,13.3340597,13.2250547,13.0601006,12.9531231,12.9215784,0.971191406,0,1,Wu&Anders,4709.6,3.0634,0.086285,4696.795,3.1158106,0.10787563,55.18224,0.12512097,0.081326194
87810,22272,122.5281384,35.20042616,0.878,16.6437836,16.46772,16.2317257,15.4298573,15.2486334,14.6331882,14.4275608,13.8922415,13.7987652,13.6077833,13.5035076,13.4772654,0.98046875,0,1,New,4753.1,2.6443,-0.47162,4736.6206,2.6327703,-0.47006634,51.80732,0.12893401,0.05669195
88945,3493,127.842478,36.86929373,0.836,16.2576294,16.0117264,15.8365488,14.9850531,14.7911129,14.1309319,13.9076481,13.3639889,13.2602606,13.0715351,12.9602633,12.928299,0.989746094,0,1,New,,,,4680.108,2.3854427,-0.46495497,95.33225,0.22001985,0.08583493
87810,22701,122.9262799,35.17781988,1,17.593399,17.1120338,17.0116043,16.2011395,15.9776669,15.2945471,15.0416851,14.4455118,14.3025703,14.0614147,13.9185638,13.8743792,0.957519531,0,1,New,4342.1,1.0781,-1.4934,4350.8115,1.1229048,-1.4666166,66.844315,0.17176317,0.14988676
87810,23642,123.1806895,35.12039416,0.999,16.598175,16.4248028,16.2241726,15.4935341,15.3376808,14.7322912,14.5109768,14.0223751,13.9280577,13.7450314,13.6456432,13.6200686,0.956542969,0,1,Anders,4736.6,2.52,-0.64288,4753.872,2.5326207,-0.62804997,76.27053,0.13104337,0.09471724
88945,5963,128.7403735,37.03197963,0.869,17.4903927,17.0170441,17.0527363,16.4095345,16.3196373,15.8299074,15.6402845,15.2416458,15.1681538,15.023407,14.9466486,14.9345913,0.943359375,0,0,New,,,,4939.5986,2.2879813,-1.0990701,109.47332,0.25840583,0.2323061
88945,6116,129.0562982,37.02615363,0.999,15.3620977,15.1447687,15.0579081,14.3047533,14.2053795,13.7425776,13.5302229,13.1184196,13.0606613,12.9345608,12.876112,12.8485441,0.952636719,0,0,Wu,,,,5046.391,3.4896839,-0.55514866,105.95746,0.13692588,0.13803732
88945,7466,128.785929,37.11848667,0.999,15.8000765,15.5922337,15.3959427,14.6330051,14.4645557,13.8894997,13.6965771,13.2084599,13.1195793,12.9662323,12.8903618,12.8576756,0.979980469,0,1,New,,,,4879.9814,2.9817607,-0.42843103,62.47943,0.18036018,0.08641843
88945,7520,128.048018,37.12967633,0.949,17.4797859,17.2184792,17.0860291,16.2068405,16.0686169,15.419714,15.2115221,14.6945915,14.5925045,14.4188366,14.3182068,14.2860222,0.935546875,0,0,Wu,,,,4713.3833,2.477161,-0.5034659,89.605705,0.19553067,0.11831388
88945,18045,128.2595603,37.57557768,0.955,16.1716938,15.8163338,15.8595819,15.3357763,15.2509985,14.8650303,14.7062941,14.3610096,14.296236,14.1523418,14.0915127,14.0740261,0.9375,0,0,New,,,,4930.1294,2.3672993,-1.8527356,142.12099,0.3616482,0.22555646
88945,19597,128.9382535,37.46569534,0.849,15.4241924,15.2325592,15.0737543,14.3271446,14.2185564,13.6785851,13.5068417,13.0548763,12.9798965,12.8683605,12.7729511,12.7478857,0.927246094,0,0,Wu,,,,5014.184,3.556119,-0.43933842,94.14684,0.13688672,0.095879294
88945,19996,128.0939951,37.44330939,0.971,16.8086605,16.5831566,16.3935585,15.5697479,15.4111881,14.806881,14.6114712,14.1036167,14.0155554,13.8380318,13.7469358,13.720829,0.963867188,0,1,Wu,,,,4731.06,2.5299392,-0.49110493,96.78331,0.13361064,0.09423974
85855,9767,121.8820187,30.29329749,1,16.3225136,16.1524429,15.7010794,14.7910748,14.435564,13.7106323,13.516223,12.8440619,12.7325602,12.5478239,12.436224,12.3966255,0.990234375,0,1,New,,,,4449.592,2.7499359,0.0682315,72.32927,0.107425295,0.095304854
85855,9794,121.5435428,30.29193731,1,15.8222628,15.6631899,15.2965145,14.4747906,14.2016144,13.5517616,13.3562918,12.7772255,12.6769581,12.5105991,12.4098368,12.374918,0.977539063,0,1,Anders,4716.9,2.8838,-0.092646,4708.6953,2.854126,-0.10914243,65.28344,0.10703688,0.092993714
85855,10870,122.5247689,30.36634604,1,15.5569715,15.3290024,15.166193,14.3803234,14.217041,13.6345053,13.4261818,12.9642601,12.8684597,12.7053423,12.6333065,12.6112061,0.970214844,1,1,Anders,4930.3,2.5821,-0.39788,4890.463,2.578908,-0.45692027,62.132042,0.1085102,0.06583229
85855,10961,121.6787369,30.37431613,0.999,16.0513935,15.8575678,15.5862284,14.8239059,14.612587,14.0023623,13.8048019,13.2880478,13.1980247,13.0396891,12.9473381,12.9187946,0.983886719,0,1,New,,,,4739.655,2.7354183,-0.39167556,72.77058,0.17039715,0.09116168
85855,11632,121.6255658,30.41511409,0.844,15.8996525,15.698678,15.4846115,14.8075409,14.7089653,14.0999136,13.8975983,13.4427547,13.3641787,13.2142496,13.1378078,13.1196461,0.984375,0,1,New,,,,4916.419,2.5632677,-0.55777425,55.40593,0.149378,0.10462762
85855,12263,121.8523847,30.45746976,1,16.9225674,16.7619495,16.4161034,15.5824003,15.3327627,14.7132034,14.5248394,13.9770794,13.8703165,13.7281723,13.6392288,13.6072416,0.913085938,0,0,New,,,,4752.6167,3.1637464,-0.09211628,82.42656,0.12395152,0.0962266
85855,12456,121.082407,30.46188401,0.91,16.35326,16.1198139,15.9553852,15.0931425,14.9113474,14.2806158,14.0634117,13.5463057,13.4458714,13.2657881,13.1670322,13.1376286,0.990234375,0,1,New,,,,4654.3564,2.5167863,-0.5095331,96.52305,0.14775112,0.08611752
85855,13527,122.0819498,30.96602392,1,16.7554703,16.5780182,16.3438454,15.5618286,15.3884583,14.8199844,14.638443,14.1459503,14.0542364,13.903224,13.8407936,13.812314,0.94921875,0,0,Wu,,,,4846.3384,2.7506528,-0.41814262,72.75791,0.19633408,0.06998297
85855,13721,122.3257996,30.91338924,0.997,15.6941147,15.5358047,15.1652088,14.2620125,13.9967957,13.3582182,13.1912251,12.5585661,12.4539642,12.2954512,12.2044506,12.1758623,0.979980469,0,0,Anders,4801.3,3.4992,0.15768,4757.7715,3.4571972,0.06962839,72.253975,0.21887109,0.09428298
85855,13933,121.5624955,30.8883208,0.895,16.7722931,16.3016796,16.1511116,15.7867193,15.6465883,15.2778988,15.0842104,14.6782379,14.5935707,14.4075823,14.3072281,14.2743416,0.920410156,0,0,New,,,,4843.06,1.7785052,-1.6992468,101.92758,0.30820328,0.33149123
85855,14058,122.1438006,30.88002624,0.983,17.7672272,17.4893341,17.3688126,16.6859169,16.5658951,16.0317383,15.8199606,15.4107676,15.3312416,15.1639614,15.0860567,15.0757771,0.932617188,0,0,New,,,,4929.891,2.5151265,-0.7646104,80.139656,0.295041,0.16956128
85855,14070,122.5278875,30.8761765,0.878,15.9114895,15.7140608,15.5225286,14.76863,14.6269474,14.1010265,13.9153938,13.463851,13.3866215,13.2376051,13.1743383,13.1483793,0.943847656,0,0,Simbad&Anders,5015.8,3.2421,-0.32032,4951.0913,3.189773,-0.35431033,60.353485,0.08893326,0.052145652
85855,14534,122.3660116,30.84746817,1,17.6221561,17.3923817,17.2495041,16.4427528,16.3227921,15.7749271,15.5785007,15.1071091,15.029892,14.8864517,14.8023853,14.77351,0.917480469,0,0,Wu,,,,4854.7485,3.020647,-0.47161183,81.017845,0.13483097,0.120864056
85855,15013,121.3303724,30.81794788,1,16.6506386,16.5138817,16.0436077,15.1512318,14.8026371,14.0717106,13.889431,13.2136822,13.1085348,12.938446,12.835947,12.7990665,0.988769531,0,1,New,,,,4569.267,2.8825336,0.16759774,70.72567,0.15964696,0.09918558
85855,15783,122.3507237,30.77959338,0.99,16.104641,15.9637737,15.5872459,14.7123871,14.3985729,13.7244558,13.5311174,12.905283,12.7986288,12.623682,12.5239162,12.4899082,0.983886719,1,1,Anders,4700.4,3.0061,0.021902,4626.675,2.866729,-0.02418385,69.943504,0.1398814,0.08591568
85855,15911,122.0749335,30.77181032,0.939,16.47369,16.3020401,16.1006622,15.2913198,15.1298828,14.5482368,14.3698502,13.883853,13.7965946,13.6412783,13.5718794,13.550499,0.914550781,0,0,New,,,,4841.4043,3.2877843,-0.35272974,97.18048,0.15710479,0.08668089
85855,16408,121.9644908,30.74775648,0.999,15.1463795,14.9079466,14.7344189,13.9928312,13.8654766,13.2941933,13.0881796,12.6338263,12.5526304,12.3921061,12.3112698,12.2873383,0.905273438,0,0,New,,,,4853.717,2.5990503,-0.5417084,92.12626,0.1819201,0.09323041
85855,17156,122.4943853,30.68971782,0.999,16.0111732,15.7696447,15.6024561,14.7937746,14.6617184,14.0747843,13.8657923,13.3974524,13.3068886,13.1554747,13.0690155,13.0413666,0.973144531,1,1,Anders,4944.1,2.5719,-0.40038,4874.371,2.5263143,-0.5030242,53.157314,0.07840884,0.06713274
85855,17204,121.9699868,30.69596408,1,17.3241959,17.1327095,16.8249321,16.028389,15.8021612,15.2036152,15.0208492,14.4838114,14.383749,14.2185555,14.1324759,14.1142826,0.919921875,0,0,Wu,,,,4698.26,2.7698402,-0.32380673,73.85832,0.14635554,0.11163664
85855,19481,121.1434796,30.53974396,0.841,16.3119278,16.1536293,15.8050833,15.020215,14.7614403,14.1465158,13.9465389,13.4295139,13.3380041,13.1954203,13.1110058,13.088604,0.976074219,0,1,Anders,4881,3.2423,0.046836,4818.917,3.1433084,-0.05787681,60.43849,0.14705916,0.09992276
85855,20044,122.3702078,31.05548616,1,17.7607536,17.649107,17.4765797,16.5389061,16.4083595,15.7429466,15.5420151,14.9969387,14.8941526,14.7170172,14.6115284,14.5811424,0.932617188,0,0,Simbad&Anders,4584.1,2.6972,-0.4358,4672.4155,2.510649,-0.5782722,86.18913,0.20203078,0.10644745
85855,20631,121.1879419,31.09650776,0.995,15.3215179,15.1613092,14.8540659,14.0480194,13.8259954,13.2267838,13.0217876,12.5229836,12.4281769,12.2913189,12.2140102,12.1800184,0.964355469,0,1,New,,,,4730.8936,3.0904253,-0.09581515,66.40193,0.1043929,0.094259955
85855,20779,121.3299819,31.05160608,1,16.3430672,16.1590996,15.8768291,15.0186749,14.8232889,14.1610956,13.961834,13.3932505,13.2904301,13.121603,13.0130014,12.9786873,0.98828125,0,1,New,,,,4598.56,2.655718,-0.37214655,84.09203,0.10649992,0.088061094
85855,21381,122.3448981,31.04767923,0.986,15.4885712,15.3492994,14.9927979,14.0776796,13.7734947,13.100276,12.9064407,12.2743807,12.1521063,11.9686584,11.8559275,11.8321104,0.985839844,0,1,Simbad&Anders,4500.4,2.8028,-0.094796,4580.6265,2.994922,-0.08761642,92.17617,0.21015772,0.11304626
85855,21935,121.3008943,31.01156843,0.85,15.8198948,15.6378231,15.4149094,14.6509371,14.4653368,13.8442392,13.6307859,13.1333456,13.038249,12.8767271,12.7726021,12.7435226,0.988769531,0,1,Anders,4749,2.4147,-0.53646,4757.3765,2.5100367,-0.5284287,51.161827,0.09862248,0.08413104
85855,22507,121.4296654,30.99058001,0.989,16.4933281,16.2810764,16.0810318,15.3135061,15.1613951,14.5899868,14.3768406,13.9136934,13.8244438,13.6766672,13.5848093,13.5609093,0.977539063,1,1,New,,,,4840.325,2.5664513,-0.5023156,72.81317,0.121990725,0.09042755
85855,22931,121.2426054,30.9684185,0.943,16.7734566,16.5766983,16.4242535,15.6193314,15.4431057,14.8567371,14.6421261,14.145257,14.0473137,13.8836021,13.7818508,13.7493391,0.960449219,0,1,Wu,,,,4703.6636,2.5666432,-0.5562413,96.09138,0.1410222,0.08497357
88955,1522,130.2790091,36.76693857,0.841,17.339716,17.0714073,16.9870358,15.9737244,15.7073746,14.980938,14.7601137,14.1002464,13.9768734,13.7442932,13.6148596,13.5631046,0.970214844,0,1,Wu,,,,4392.939,1.8456922,-0.8154638,81.3171,0.21871024,0.20032093
87820,1268,125.0361476,33.96518562,0.984,16.9365997,16.5770969,16.6074314,15.8129282,15.7096586,15.146759,14.9333248,14.4863958,14.3775463,14.2046509,14.1252136,14.0839911,0.971679688,0,1,Wu,,,,4768.6914,2.3107414,-1.1684718,88.2681,0.2848031,0.19774489
87820,2260,124.0482799,34.02637827,0.986,16.8603706,16.7370834,16.3310375,15.5813894,15.3672838,14.7111053,14.5182362,13.9770451,13.8817606,13.6996946,13.609376,13.5784988,0.9375,0,0,Wu&Anders,4719.9,2.7642,-0.27699,4743.565,2.6747837,-0.3253861,61.492638,0.13140035,0.07871106
87820,3581,124.7797518,34.11904657,0.911,17.1743279,16.9207535,16.744463,16.0220852,15.8529539,15.2312794,15.0336151,14.5634661,14.4602261,14.29566,14.2068119,14.180685,0.93359375,0,0,New,,,,4929.716,2.589199,-0.5145499,46.09306,0.17657033,0.109456316
87820,3899,124.8574628,34.12999718,0.96,15.7872782,15.5737362,15.303072,14.5922794,14.3849611,13.7968416,13.6081161,13.1036291,13.0083475,12.8742323,12.7775908,12.7459688,0.986328125,0,1,Wu&Anders,4865,3.2655,-0.10893,4920.8477,3.2039423,-0.20278567,57.8986,0.17376894,0.10427382
87820,5426,124.201907,34.23408618,1,17.2760811,17.0533676,16.7558746,15.8795614,15.6431589,14.9446163,14.7177134,14.1244097,14.0081406,13.8035011,13.6845942,13.6408253,0.982421875,0,1,Anders,4494.2,2.3037,-0.46687,4591.2354,2.4731104,-0.40710357,81.13045,0.17760558,0.12082141
87820,9450,123.6086746,34.45384137,1,16.0889473,15.8759308,15.63381,14.9317722,14.781683,14.2147579,14.0181656,13.5498142,13.4627476,13.299654,13.2164869,13.1880093,0.951171875,0,1,Wu&Anders,4909.4,3.0405,-0.39618,4946.3735,3.0277386,-0.44428268,64.714676,0.19719031,0.09667735
87820,10327,123.631255,34.50191209,0.821,15.8345575,15.5719385,15.3849125,14.7031546,14.556529,13.983036,13.7738199,13.3104763,13.2193193,13.055788,12.9697132,12.9378014,0.987304688,0,1,Anders,4953.4,2.4604,-0.55223,4939.0483,2.507018,-0.5371552,42.210823,0.109308794,0.053811654
87820,11301,123.5452068,34.55952599,0.923,16.3383274,16.0340271,15.9711151,15.3182926,15.2543802,14.7274513,14.5394936,14.1192722,14.0303106,13.8721409,13.7914705,13.7581205,0.9453125,0,0,Wu,,,,4913.962,2.646873,-1.0048529,97.856125,0.33993664,0.18982804
87820,12342,124.4425158,34.62351234,0.951,15.9520645,15.7264147,15.4274092,14.6527195,14.4417057,13.7899284,13.5692863,13.0507345,12.9579048,12.8177528,12.6919823,12.657011,0.988769531,0,1,Anders,4805.7,2.5248,-0.28415,4802.2095,2.5773509,-0.32616964,47.49349,0.099314146,0.07480405
87820,15320,123.5352347,34.9782248,0.999,17.8601055,17.6261501,17.4991684,16.6268311,16.3859673,15.7322636,15.5121727,14.975296,14.8664474,14.6766157,14.5737314,14.5290518,0.956054688,0,1,Anders,4667.1,2.4783,-0.46411,4696.7954,2.3968644,-0.59501565,112.48766,0.23933853,0.10766497
87820,16390,124.7490868,34.90533956,0.949,15.581398,15.2991371,15.1245174,14.3654976,14.1939363,13.5830822,13.3729382,12.8935184,12.7992067,12.6550398,12.5500183,12.520237,0.989257813,0,1,Anders,4878.6,2.4989,-0.42199,4883.956,2.582625,-0.4658098,55.791386,0.12674336,0.0894011
87820,16740,123.8956583,34.88157026,1,17.5313663,17.3025093,17.0422878,16.2499256,16.0730801,15.4516697,15.2414179,14.710247,14.6157017,14.4216394,14.3243694,14.2949686,0.9296875,0,0,New,4637.9,2.6158,-0.45652,4720.0215,2.6528468,-0.4875099,66.46896,0.2135303,0.07071262
87820,17169,124.3833195,34.8257398,0.822,16.1141739,15.9032965,15.5056305,14.6574726,14.3614445,13.6380873,13.412735,12.8010693,12.6913929,12.5687065,12.3895979,12.3769007,0.988769531,0,1,Anders,4584.7,2.4657,-0.15402,4602.527,2.6154935,-0.13930392,51.34905,0.12255256,0.09800825
87820,19548,124.4052512,34.70060223,0.999,16.2656822,16.1000309,15.8585377,15.0965319,14.9640226,14.370245,14.1890097,13.6861095,13.5951576,13.4237614,13.3479691,13.3112984,0.937011719,0,0,Wu,4801.9,3.0736,-0.41981,4881.0938,3.1445842,-0.40396604,69.83615,0.12384165,0.070929214
87820,20742,123.9255193,35.26169124,0.928,16.7454929,16.456274,16.3037262,15.4979839,15.3671341,14.7697039,14.5576477,14.0808182,13.9807234,13.8135147,13.7327805,13.6967516,0.966308594,0,1,Anders,4914.1,2.4968,-0.43409,4903.3037,2.6666696,-0.48425406,66.88123,0.21314691,0.10046141
88967,679,132.5431644,36.71050092,0.982,16.1554718,15.8697472,15.7189083,14.9744272,14.8577185,14.2787418,14.0776863,13.6296759,13.5384026,13.3998632,13.3129768,13.2826328,0.979492188,0,1,New,,,,4867.9956,2.4757133,-0.61972606,79.21069,0.10549025,0.08591044
88967,1300,131.3696732,36.75659167,1,16.9290848,16.6675911,16.5881042,15.7358971,15.5954132,14.9578056,14.7687969,14.2553854,14.1595984,13.9985142,13.9069252,13.8583727,0.9609375,0,1,Wu,,,,4746.8955,2.5771117,-0.5789385,102.97537,0.14854717,0.071332954
88967,3786,131.9831218,36.8975979,0.999,16.0699043,15.8531666,15.6405687,14.7975082,14.6098309,13.9776773,13.7787991,13.2452259,13.1441088,12.9811344,12.887001,12.8403959,0.984863281,0,1,Wu,,,,4683.428,2.5349174,-0.4615211,85.438156,0.092718035,0.09924572
88967,6751,132.1442852,37.0678557,0.95,15.8179665,15.6146908,15.399004,14.6469936,14.4826136,13.8967075,13.7130699,13.224122,13.1379585,12.9934225,12.9057608,12.8661327,0.956054688,0,1,Wu,,,,4817.9937,2.944955,-0.45211706,78.7398,0.1531654,0.09163349
88967,12308,131.4920577,37.42381597,0.827,16.5772438,16.0146503,16.0524902,15.2750978,15.0930862,14.4905643,14.2589149,13.7123756,13.6007261,13.3932495,13.2745142,13.2150688,0.979980469,0,1,Wu,,,,4440.6978,1.0663043,-1.6080801,84.53494,0.31742176,0.33866924
